Galaxy,Galaxy_Type,Radius_kpc,Boundary_kpc,In_Outer_Region,Observed_Speed_km_s,Baryonic_Speed_km_s,GR_Speed_km_s,GR_Percent_Off,G_Predicted,Predicted_Speed_km_s,Model_Percent_Off,Baryonic_Mass_Msun
ESO116-G012,,8.32,4.93,True,110.0,61.35031621760397,61.35031621760397,44.226985256723665,,,,
ESO116-G012,,9.09,4.93,True,111.0,60.56720647347044,60.56720647347044,45.434949122999605,,,,
ESO116-G012,,9.86,4.93,True,112.0,57.32175154337139,57.32175154337139,48.8198646934184,,,,
ESO444-G084,,0.26,2.22,False,18.3,9.493376638478008,9.493376638478008,48.123624926349684,,,,
ESO444-G084,,0.77,2.22,False,35.3,18.765569535721532,18.765569535721532,46.83974635772936,,,,
ESO444-G084,,1.29,2.22,False,47.8,21.954819516452417,21.954819516452417,54.06941523754724,,,,
ESO444-G084,,1.81,2.22,False,52.8,23.4251253998778,23.4251253998778,55.634232197201136,,,,
ESO444-G084,,2.32,2.22,True,58.0,23.545838273461406,23.545838273461406,59.40372711472172,,,,
ESO444-G084,,3.39,2.22,True,63.1,20.045273757172787,20.045273757172787,68.23252970337118,,,,
ESO444-G084,,4.44,2.22,True,62.7,16.779851012449424,16.779851012449424,73.2378771731269,,,,
ESO563-G021,,0.45,21.205,False,18.9,65.19,65.19,244.92063492063494,,,,
ESO563-G021,,1.34,21.205,False,58.3,120.17,120.17,106.12349914236707,,,,
ESO563-G021,,2.23,21.205,False,74.1,137.48,137.48,85.53306342780027,,,,
ESO563-G021,,3.12,21.205,False,119.0,146.18,146.18,22.84033613445379,,,,
ESO563-G021,,4.01,21.205,False,141.0,157.86,157.86,11.957446808510648,,,,
ESO563-G021,,4.9,21.205,False,195.0,175.79,175.79,9.851282051282055,,,,
ESO563-G021,,5.79,21.205,False,227.0,199.19,199.19,12.251101321585903,,,,
ESO563-G021,,6.69,21.205,False,246.0,217.87,217.87,11.434959349593495,,,,
ESO563-G021,,7.58,21.205,False,268.0,228.65,228.65,14.682835820895521,,,,
ESO563-G021,,8.47,21.205,False,283.0,241.76,241.76,14.572438162544174,,,,
ESO563-G021,,10.23,21.205,False,291.0,260.94,260.94,10.329896907216495,,,,
ESO563-G021,,12.06,21.205,False,310.0,275.0400029086679,275.0400029086679,11.27741841655875,,,,
ESO563-G021,,13.44,21.205,False,310.0,277.98028779033956,277.98028779033956,10.328939422471109,,,,
ESO563-G021,,15.18,21.205,False,310.0,282.2671334038024,282.2671334038024,8.946085998773418,,,,
ESO563-G021,,16.83,21.205,False,314.0,283.7363587910439,283.7363587910439,9.638102295845883,,,,
ESO563-G021,,18.56,21.205,False,317.0,277.4176075882712,277.4176075882712,12.486559120419177,,,,
ESO563-G021,,20.3,21.205,False,319.0,274.1903712751416,274.1903712751416,14.046905556381938,,,,
ESO563-G021,,21.94,21.205,True,318.0,275.0623645648383,275.0623645648383,13.502401080239535,,,,
ESO563-G021,,23.68,21.205,True,317.0,274.2245512349323,274.2245512349323,13.493832418002436,,,,
ESO563-G021,,25.41,21.205,True,317.0,265.4585180400132,265.4585180400132,16.259142574128333,,,,
ESO563-G021,,27.06,21.205,True,312.0,257.17034238029856,257.17034238029856,17.573608211442767,,,,
ESO563-G021,,28.8,21.205,True,312.0,247.63895028851982,247.63895028851982,20.62854157419236,,,,
ESO563-G021,,30.53,21.205,True,311.0,238.15547211853016,238.15547211853016,23.42267777539223,,,,
ESO563-G021,,32.18,21.205,True,310.0,230.78446091537447,230.78446091537447,25.553399704717915,,,,
ESO563-G021,,33.91,21.205,True,313.0,224.30081163473304,224.30081163473304,28.33839883874344,,,,
ESO563-G021,,35.65,21.205,True,320.0,217.71449767987434,217.71449767987434,31.964219475039265,,,,
ESO563-G021,,37.3,21.205,True,321.0,212.31512287164097,212.31512287164097,33.85821717394363,,,,
ESO563-G021,,39.03,21.205,True,320.0,206.59717931278735,206.59717931278735,35.43838146475396,,,,
ESO563-G021,,40.76,21.205,True,315.0,201.30546962266078,201.30546962266078,36.09350170709182,,,,
ESO563-G021,,42.41,21.205,True,312.0,196.97196805637088,196.97196805637088,36.86795895629138,,,,
F561-1,,1.61,4.83,False,23.4,29.080512375128468,29.080512375128468,24.275693910805426,,,,
F561-1,,3.23,4.83,False,40.6,39.03820308364615,39.03820308364615,3.846790434369086,,,,
F561-1,,4.84,4.83,True,45.5,42.138036261790845,42.138036261790845,7.388931292767374,,,,
F561-1,,6.45,4.83,True,49.2,48.7377030644654,48.7377030644654,0.9396279177532579,,,,
F561-1,,8.06,4.83,True,50.4,55.03300191703157,55.03300191703157,9.192464121094387,,,,
F561-1,,9.66,4.83,True,50.4,57.449640555881636,57.449640555881636,13.98738205532071,,,,
F563-1,,1.07,10.05,False,22.1,18.40680309016207,18.40680309016207,16.711298234560765,,,,
F563-1,,1.78,10.05,False,42.7,24.83910223820499,24.83910223820499,41.82880037891103,,,,
F563-1,,2.49,10.05,False,60.6,28.152530969701463,28.152530969701463,53.54367826781936,,,,
F563-1,,2.97,10.05,False,76.8,29.33064608903118,29.33064608903118,61.80905457157399,,,,
F563-1,,3.04,10.05,False,81.6,29.315526602808962,29.315526602808962,64.07410955538117,,,,
F563-1,,3.19,10.05,False,87.0,29.411999252005973,29.411999252005973,66.19310430803911,,,,
F563-1,,6.95,10.05,False,90.0,34.52960758537519,34.52960758537519,61.633769349583126,,,,
F563-1,,8.58,10.05,False,97.8,36.978872346246575,36.978872346246575,62.18929207950248,,,,
F563-1,,9.26,10.05,False,93.7,38.02526791490101,38.02526791490101,59.418070528387396,,,,
F563-1,,9.89,10.05,False,103.0,39.19242401281146,39.19242401281146,61.94910290018305,,,,
F563-1,,10.08,10.05,True,97.4,39.63898333711398,39.63898333711398,59.30289185101235,,,,
F563-1,,11.84,10.05,True,106.5,41.515208056807325,41.515208056807325,61.01858398421847,,,,
F563-1,,14.56,10.05,True,112.0,39.8575776986008,39.8575776986008,64.41287705482071,,,,
F563-1,,15.43,10.05,True,111.5,39.661090504422596,39.661090504422596,64.42951524267032,,,,
F563-1,,17.93,10.05,True,111.0,40.794607486774524,40.794607486774524,63.248101363266194,,,,
F563-1,,19.02,10.05,True,112.5,41.311318061761234,41.311318061761234,63.27882838954557,,,,
F563-1,,20.1,10.05,True,106.0,41.6653393121909,41.6653393121909,60.693076120574624,,,,
F563-V1,,1.31,3.935,False,12.0,12.001633222191055,12.001633222191055,0.013610184925457366,,,,
F563-V1,,2.63,3.935,False,21.7,19.422618258103103,19.422618258103103,10.494846736852056,,,,
F563-V1,,3.93,3.935,False,28.6,27.16969267400719,27.16969267400719,5.001074566408429,,,,
F563-V1,,5.24,3.935,True,29.5,29.250709393107034,29.250709393107034,0.8450529047219197,,,,
F563-V1,,6.55,3.935,True,28.6,29.991307073883924,29.991307073883924,4.864710048545183,,,,
F563-V1,,7.87,3.935,True,27.3,30.840197794437053,30.840197794437053,12.96775748878041,,,,
F563-V2,,0.28,5.235,False,11.9,6.2921300050142,6.2921300050142,47.12495794105715,,,,
F563-V2,,0.87,5.235,False,34.8,17.881680569789854,17.881680569789854,48.615860431638346,,,,
F563-V2,,1.46,5.235,False,58.5,27.78001619869938,27.78001619869938,52.51279282273611,,,,
F563-V2,,2.05,5.235,False,81.5,35.88963081448456,35.88963081448456,55.96364317241158,,,,
F563-V2,,2.35,5.235,False,91.8,38.599762952640006,38.599762952640006,57.95232793830064,,,,
F563-V2,,4.76,5.235,False,114.0,48.02736719829643,48.02736719829643,57.870730527810146,,,,
F563-V2,,7.86,5.235,True,116.0,53.59752326367329,53.59752326367329,53.79523856579888,,,,
F563-V2,,8.7,5.235,True,117.0,56.32932628746771,56.32932628746771,51.85527667737802,,,,
F563-V2,,10.18,5.235,True,118.0,54.93775568768714,54.93775568768714,53.44257992568886,,,,
F563-V2,,10.47,5.235,True,118.0,54.70935294810203,54.70935294810203,53.636141569405055,,,,
F565-V2,,1.26,4.4,False,21.7,12.745587471748802,12.745587471748802,41.26457386290874,,,,
F565-V2,,2.51,4.4,False,40.3,20.2820832263355,20.2820832263355,49.67225005872084,,,,
F565-V2,,3.78,4.4,False,57.7,24.17198791990431,24.17198791990431,58.1074732757291,,,,
F565-V2,,5.03,4.4,True,68.5,25.94479716629136,25.94479716629136,62.12438369884474,,,,
F565-V2,,6.29,4.4,True,73.5,29.644866334662396,29.644866334662396,59.66684852426885,,,,
F565-V2,,7.54,4.4,True,78.5,32.127072695781045,32.127072695781045,59.07379274422797,,,,
F565-V2,,8.8,4.4,True,83.1,32.922553060174415,32.922553060174415,60.382005944435114,,,,
F567-2,,1.92,4.795,False,26.9,24.52,24.52,8.847583643122674,,,,
F567-2,,3.83,4.795,False,46.8,32.41,32.41,30.74786324786325,,,,
F567-2,,5.75,4.795,True,47.6,32.86,32.86,30.966386554621852,,,,
F567-2,,7.67,4.795,True,48.1,37.30312855512256,37.30312855512256,22.446718180618372,,,,
F567-2,,9.59,4.795,True,52.2,40.974515250335784,40.974515250335784,21.504760056828005,,,,
F568-1,,0.44,6.615,False,15.7,12.26,12.26,21.910828025477706,,,,
F568-1,,1.32,6.615,False,44.5,28.49,28.49,35.97752808988765,,,,
F568-1,,2.2,6.615,False,69.4,35.84,35.84,48.357348703170025,,,,
F568-1,,3.08,6.615,False,90.0,40.15,40.15,55.388888888888886,,,,
F568-1,,3.96,6.615,False,105.0,41.270592435776834,41.270592435776834,60.69467387068873,,,,
F568-1,,4.84,6.615,False,113.0,43.26330546779799,43.26330546779799,61.71388896655045,,,,
F568-1,,5.53,6.615,False,117.0,45.29266717692832,45.29266717692832,61.28831865219802,,,,
F568-1,,7.48,6.615,True,124.0,54.511401559673736,54.511401559673736,56.039192290585696,,,,
F568-1,,8.37,6.615,True,127.0,58.26059474464709,58.26059474464709,54.12551594909677,,,,
F568-1,,9.24,6.615,True,130.0,60.92511140736634,60.92511140736634,53.13452968664129,,,,
F568-1,,10.13,6.615,True,133.0,63.04616800409046,63.04616800409046,52.596866162338,,,,
F568-1,,13.23,6.615,True,142.0,68.87459400969271,68.87459400969271,51.496764781906535,,,,
F568-3,,0.64,8.99,False,12.4,13.611245350811954,13.611245350811954,9.768107667838335,,,,
F568-3,,1.18,8.99,False,21.9,21.226667190117247,21.226667190117247,3.0745790405605087,,,,
F568-3,,1.8,8.99,False,32.3,27.76613765002255,27.76613765002255,14.036725541725845,,,,
F568-3,,2.03,8.99,False,37.9,29.79981879139536,29.79981879139536,21.372509785236513,,,,
F568-3,,2.78,8.99,False,53.1,36.42926845271532,36.42926845271532,31.39497466531955,,,,
F568-3,,3.0,8.99,False,62.4,38.11444345651658,38.11444345651658,38.91916112737727,,,,
F568-3,,3.64,8.99,False,68.0,42.50319517401015,42.50319517401015,37.495301214690954,,,,
F568-3,,4.19,8.99,False,78.0,45.735798888835426,45.735798888835426,41.364360398928945,,,,
F568-3,,4.6,8.99,False,82.3,46.93404414707942,46.93404414707942,42.97199982128868,,,,
F568-3,,5.14,8.99,False,85.7,48.025644191410905,48.025644191410905,43.96074190033734,,,,
F568-3,,5.39,8.99,False,85.5,48.93230630166536,48.93230630166536,42.769232395713026,,,,
F568-3,,6.31,8.99,False,89.5,52.515719551387654,52.515719551387654,41.32321837833781,,,,
F568-3,,9.1,8.99,True,95.2,57.83659913929933,57.83659913929933,39.24726981166037,,,,
F568-3,,10.17,8.99,True,97.5,59.992083644427616,59.992083644427616,38.46965780058706,,,,
F568-3,,11.99,8.99,True,101.0,61.64088253748481,61.64088253748481,38.96942323021305,,,,
F568-3,,14.02,8.99,True,107.0,61.95728367189769,61.95728367189769,42.09599656831991,,,,
F568-3,,15.94,8.99,True,117.0,62.64542281763289,62.64542281763289,46.456903574672744,,,,
F568-3,,17.98,8.99,True,120.0,62.60240330849927,62.60240330849927,47.83133057625061,,,,
F568-V1,,0.39,8.815,False,17.4,12.25,12.25,29.597701149425284,,,,
F568-V1,,1.18,8.815,False,46.3,28.99,28.99,37.38660907127429,,,,
F568-V1,,1.95,8.815,False,69.1,34.78,34.78,49.66714905933429,,,,
F568-V1,,2.74,8.815,False,85.2,37.08,37.08,56.478873239436616,,,,
F568-V1,,3.53,8.815,False,93.2,41.37856449902534,41.37856449902534,55.60239860619599,,,,
F568-V1,,4.3,8.815,False,100.0,44.97301968958722,44.97301968958722,55.02698031041278,,,,
F568-V1,,5.09,8.815,False,108.0,46.422288827674144,46.422288827674144,57.01639923363505,,,,
F568-V1,,5.87,8.815,False,112.0,46.55347570267981,46.55347570267981,58.43439669403589,,,,
F568-V1,,6.4,8.815,False,113.0,47.139547091587545,47.139547091587545,58.28358664461279,,,,
F568-V1,,7.44,8.815,False,113.0,48.83667883875806,48.83667883875806,56.78170014269198,,,,
F568-V1,,8.21,8.815,False,112.0,50.11723256525644,50.11723256525644,55.252470923878185,,,,
F568-V1,,9.0,8.815,True,111.0,50.10559350012731,50.10559350012731,54.85982567556098,,,,
F568-V1,,9.72,8.815,True,111.0,50.89229902450861,50.89229902450861,54.15108195990215,,,,
F568-V1,,11.79,8.815,True,113.0,53.23425400998872,53.23425400998872,52.89004069912503,,,,
F568-V1,,17.63,8.815,True,118.0,48.939710869599544,48.939710869599544,58.525668754576664,,,,
F571-8,,0.22,7.775,False,12.4,38.3010508994205,38.3010508994205,208.8794427372621,,,,
F571-8,,0.78,7.775,False,37.5,85.73158694436958,85.73158694436958,128.61756518498555,,,,
F571-8,,1.33,7.775,False,56.5,104.07309931005226,104.07309931005226,84.200175770004,,,,
F571-8,,2.33,7.775,False,69.1,114.57450894505287,114.57450894505287,65.80970903770316,,,,
F571-8,,3.44,7.775,False,85.5,107.55394228014146,107.55394228014146,25.79408453817714,,,,
F571-8,,3.78,7.775,False,87.1,103.95592383313227,103.95592383313227,19.35238097948597,,,,
F571-8,,4.77,7.775,False,105.0,92.41437821031963,92.41437821031963,11.986306466362262,,,,
F571-8,,5.44,7.775,False,112.0,86.89113015722607,86.89113015722607,22.41863378819101,,,,
F571-8,,6.11,7.775,False,116.0,81.96657184486857,81.96657184486857,29.339162202699512,,,,
F571-8,,7.22,7.775,False,124.0,76.94565484808093,76.94565484808093,37.947052541870214,,,,
F571-8,,9.33,7.775,True,135.0,69.3732001568329,69.3732001568329,48.612444328271934,,,,
F571-8,,11.1,7.775,True,140.0,65.31475790355499,65.31475790355499,53.34660149746072,,,,
F571-8,,15.55,7.775,True,144.0,56.566096736472815,56.566096736472815,60.71798837744944,,,,
F571-V1,,1.95,6.795,False,32.0,25.080169457162764,25.080169457162764,21.624470446366363,,,,
F571-V1,,3.88,6.795,False,57.6,38.64239769993575,38.64239769993575,32.91250399316711,,,,
F571-V1,,5.83,6.795,False,70.9,39.20726590824716,39.20726590824716,44.700612259171855,,,,
F571-V1,,7.78,6.795,True,77.0,41.48395834536526,41.48395834536526,46.12472942160356,,,,
F571-V1,,9.72,6.795,True,82.5,43.500929875118764,43.500929875118764,47.271600151371196,,,,
F571-V1,,11.66,6.795,True,84.3,42.36628966525154,42.36628966525154,49.74342862959485,,,,
F571-V1,,13.59,6.795,True,83.9,39.191024482654186,39.191024482654186,53.288409436645786,,,,
F574-1,,0.47,6.3,False,15.3,12.992405473968244,12.992405473968244,15.082317163606252,,,,
F574-1,,1.41,6.3,False,41.0,32.891774047624736,32.891774047624736,19.776160859451863,,,,
F574-1,,2.35,6.3,False,60.7,41.172943785937875,41.172943785937875,32.16977959483052,,,,
F574-1,,3.29,6.3,False,74.9,42.566806316659466,42.566806316659466,43.16848288830513,,,,
F574-1,,4.22,6.3,False,83.0,44.701026833843535,44.701026833843535,46.14334116404393,,,,
F574-1,,5.17,6.3,False,86.8,47.33704785894448,47.33704785894448,45.4642305772529,,,,
F574-1,,6.11,6.3,False,89.4,49.95313904050475,49.95313904050475,44.124005547533834,,,,
F574-1,,7.05,6.3,True,92.5,51.06229626642343,51.06229626642343,44.79751754981251,,,,
F574-1,,7.99,6.3,True,94.7,52.661821085108706,52.661821085108706,44.39089642543959,,,,
F574-1,,8.92,6.3,True,96.3,52.706065115885856,52.706065115885856,45.26888357644252,,,,
F574-1,,9.87,6.3,True,97.8,54.40236851461524,54.40236851461524,44.37385632452429,,,,
F574-1,,10.79,6.3,True,98.8,56.197054193258204,56.197054193258204,43.120390492653634,,,,
F574-1,,11.8,6.3,True,99.5,57.813621232370494,57.813621232370494,41.8958580579191,,,,
F574-1,,12.6,6.3,True,99.7,58.48278806623364,58.48278806623364,41.34123564068843,,,,
F574-2,,2.17,5.415,False,12.6,21.61,21.61,71.5079365079365,,,,
F574-2,,4.32,5.415,False,23.0,27.24,27.24,18.434782608695645,,,,
F574-2,,6.49,5.415,True,30.0,37.4080205303622,37.4080205303622,24.693401767874,,,,
F574-2,,8.65,5.415,True,36.0,41.77841667655681,41.77841667655681,16.051157434880025,,,,
F574-2,,10.83,5.415,True,40.0,45.96402179966414,45.96402179966414,14.910054499160344,,,,
F579-V1,,0.42,7.58,False,35.7,15.39,15.39,56.89075630252101,,,,
F579-V1,,1.47,7.58,False,83.3,40.7,40.7,51.14045618247298,,,,
F579-V1,,2.11,7.58,False,94.2,48.7,48.7,48.30148619957537,,,,
F579-V1,,2.84,7.58,False,97.6,53.6,53.6,45.081967213114744,,,,
F579-V1,,3.9,7.58,False,101.0,57.91132963419162,57.91132963419162,42.662049867137014,,,,
F579-V1,,4.74,7.58,False,105.0,63.96273055459718,63.96273055459718,39.08311375752649,,,,
F579-V1,,5.69,7.58,False,106.0,69.23770071283418,69.23770071283418,34.68141442185454,,,,
F579-V1,,6.32,7.58,False,108.0,71.41734313176316,71.41734313176316,33.87283043355263,,,,
F579-V1,,7.37,7.58,False,110.0,74.55555780758401,74.55555780758401,32.22222017492363,,,,
F579-V1,,8.21,7.58,True,112.0,75.48106650014955,75.48106650014955,32.60619062486647,,,,
F579-V1,,9.16,7.58,True,113.0,77.29093737301936,77.29093737301936,31.600940377858972,,,,
F579-V1,,10.85,7.58,True,114.0,77.96495238246479,77.96495238246479,31.609690892574747,,,,
F579-V1,,12.21,7.58,True,114.0,75.47465799856266,75.47465799856266,33.794159650383634,,,,
F579-V1,,15.16,7.58,True,114.0,71.64346795067922,71.64346795067922,37.154852674842786,,,,
F583-1,,0.26,8.13,False,14.6,5.06,5.06,65.34246575342465,,,,
F583-1,,0.44,8.13,False,10.0,8.17,8.17,18.3,,,,
F583-1,,0.77,8.13,False,10.7,13.14,13.14,22.80373831775702,,,,
F583-1,,0.89,8.13,False,17.4,14.55,14.55,16.379310344827573,,,,
F583-1,,1.22,8.13,False,23.5,17.29,17.29,26.42553191489362,,,,
F583-1,,1.55,8.13,False,31.0,18.37,18.37,40.74193548387097,,,,
F583-1,,1.8,8.13,False,32.3,18.25,18.25,43.4984520123839,,,,
F583-1,,2.21,8.13,False,40.9,19.06,19.06,53.39853300733497,,,,
F583-1,,2.31,8.13,False,43.8,19.39,19.39,55.73059360730593,,,,
F583-1,,2.54,8.13,False,44.8,20.16,20.16,54.99999999999999,,,,
F583-1,,3.1,8.13,False,51.7,22.16,22.16,57.137330754352035,,,,
F583-1,,3.43,8.13,False,55.7,23.71,23.71,57.432675044883304,,,,
F583-1,,3.86,8.13,False,59.4,24.94,24.94,58.01346801346801,,,,
F583-1,,4.09,8.13,False,62.0,25.37383888969109,25.37383888969109,59.07445340372405,,,,
F583-1,,4.37,8.13,False,63.0,26.11673792800318,26.11673792800318,58.54486043174099,,,,
F583-1,,4.76,8.13,False,66.6,27.046718839814933,27.046718839814933,59.38931105132893,,,,
F583-1,,5.4,8.13,False,71.3,28.48563497624724,28.48563497624724,60.04819778927455,,,,
F583-1,,5.86,8.13,False,72.3,29.402394460315644,29.402394460315644,59.33278774506825,,,,
F583-1,,6.08,8.13,False,73.4,29.75292422603197,29.75292422603197,59.46468089096464,,,,
F583-1,,6.43,8.13,False,72.4,30.400830580758807,30.400830580758807,58.00990251276408,,,,
F583-1,,6.97,8.13,False,77.1,31.606589502823617,31.606589502823617,59.00572048920412,,,,
F583-1,,7.96,8.13,False,80.3,33.83586410895989,33.83586410895989,57.86318292782081,,,,
F583-1,,10.29,8.13,True,84.7,38.60471085243354,38.60471085243354,54.42182898177859,,,,
F583-1,,15.49,8.13,True,86.9,43.17133308110835,43.17133308110835,50.32067539573263,,,,
F583-1,,16.26,8.13,True,85.8,43.08445891501946,43.08445891501946,49.78501291955773,,,,
F583-4,,0.22,3.645,False,10.7,5.6097237008608545,5.6097237008608545,47.572675692889206,,,,
F583-4,,0.76,3.645,False,24.7,17.728897314836022,17.728897314836022,28.223087794186142,,,,
F583-4,,1.31,3.645,False,38.9,26.83994225031045,26.83994225031045,31.002719150872878,,,,
F583-4,,1.94,3.645,False,42.7,32.63540715235525,32.63540715235525,23.570475053032208,,,,
F583-4,,3.92,3.645,True,55.0,39.19282587413161,39.19282587413161,28.74031659248799,,,,
F583-4,,4.35,3.645,True,57.2,39.508907856330325,39.508907856330325,30.928482768653282,,,,
F583-4,,5.0,3.645,True,59.8,40.42422664690074,40.42422664690074,32.400958784446914,,,,
F583-4,,5.05,3.645,True,62.5,40.42083126309997,40.42083126309997,35.32666997904005,,,,
F583-4,,5.83,3.645,True,61.8,40.24219675912338,40.24219675912338,34.883176765172514,,,,
F583-4,,6.09,3.645,True,64.4,40.195712457922674,40.195712457922674,37.584297425585916,,,,
F583-4,,6.74,3.645,True,67.2,41.714089945724574,41.714089945724574,37.92546139029081,,,,
F583-4,,7.29,3.645,True,69.9,40.0131290953357,40.0131290953357,42.75661073628656,,,,
IC2574,,0.85,5.115,False,10.3,9.59,9.59,6.893203883495153,,,,
IC2574,,1.14,5.115,False,12.9,11.99,11.99,7.054263565891474,,,,
IC2574,,1.42,5.115,False,16.4,13.861908238045727,13.861908238045727,15.476169280208975,,,,
IC2574,,1.71,5.115,False,18.6,15.652683476005,15.652683476005,15.845787763413982,,,,
IC2574,,1.99,5.115,False,19.8,17.53046491111973,17.53046491111973,11.46229842868824,,,,
IC2574,,2.28,5.115,False,26.1,18.698804774637335,18.698804774637335,28.357069828975735,,,,
IC2574,,2.55,5.115,False,27.7,19.922020479860972,19.922020479860972,28.079348448155333,,,,
IC2574,,2.84,5.115,False,29.7,20.791007671587252,20.791007671587252,29.996607166372886,,,,
IC2574,,3.13,5.115,False,33.0,21.517811226981244,21.517811226981244,34.79451143339017,,,,
IC2574,,3.41,5.115,False,34.8,22.01645975174029,22.01645975174029,36.73431105821756,,,,
IC2574,,3.7,5.115,False,35.0,21.924235448471173,21.924235448471173,37.35932729008236,,,,
IC2574,,3.98,5.115,False,39.0,21.89594711356419,21.89594711356419,43.85654586265592,,,,
IC2574,,4.26,5.115,False,35.9,22.723540657212734,22.723540657212734,36.703229367095446,,,,
IC2574,,4.55,5.115,False,40.0,24.82737400531921,24.82737400531921,37.93156498670197,,,,
IC2574,,4.84,5.115,False,38.7,27.12151175727489,27.12151175727489,29.91857427060752,,,,
IC2574,,5.12,5.115,True,41.8,28.330981274922337,28.330981274922337,32.22253283511402,,,,
IC2574,,5.41,5.115,True,42.9,28.895406209292158,28.895406209292158,32.64474077088075,,,,
IC2574,,5.68,5.115,True,44.4,29.920482950647706,29.920482950647706,32.61152488592859,,,,
IC2574,,5.97,5.115,True,46.1,30.779416823585205,30.779416823585205,33.233369146236,,,,
IC2574,,6.26,5.115,True,49.0,31.710763157010273,31.710763157010273,35.28415682242801,,,,
IC2574,,6.54,5.115,True,51.9,32.47910867003588,32.47910867003588,37.41982915214667,,,,
IC2574,,6.83,5.115,True,53.1,32.45592241795016,32.45592241795016,38.877735559415896,,,,
IC2574,,7.1,5.115,True,54.0,32.57555218258011,32.57555218258011,39.674903365592385,,,,
IC2574,,7.39,5.115,True,55.9,32.749064108765,32.749064108765,41.41491214889982,,,,
IC2574,,7.68,5.115,True,58.8,33.319059110365046,33.319059110365046,43.334933485773725,,,,
IC2574,,7.96,5.115,True,57.3,33.76046504419037,33.76046504419037,41.0812128373641,,,,
IC2574,,8.25,5.115,True,54.0,34.0532670972992,34.0532670972992,36.938394264260744,,,,
IC2574,,8.52,5.115,True,63.8,33.90553494637712,33.90553494637712,46.856528297214545,,,,
IC2574,,8.81,5.115,True,60.5,34.00629500548391,34.00629500548391,43.79124792481998,,,,
IC2574,,9.1,5.115,True,61.0,34.217640187482246,34.217640187482246,43.90550788937337,,,,
IC2574,,9.38,5.115,True,66.0,34.77264729640238,34.77264729640238,47.314170763026695,,,,
IC2574,,9.67,5.115,True,65.2,35.80586125203526,35.80586125203526,45.083034889516476,,,,
IC2574,,9.96,5.115,True,67.1,35.81432115788319,35.81432115788319,46.62545281984621,,,,
IC2574,,10.23,5.115,True,67.5,36.23216526789422,36.23216526789422,46.3227181216382,,,,
IC4202,,0.77,12.95,False,35.1,135.41353846643253,135.41353846643253,285.79355688442314,,,,
IC4202,,1.59,12.95,False,77.9,181.3490504524355,181.3490504524355,132.79724063213797,,,,
IC4202,,2.36,12.95,False,115.0,186.30282982284513,186.30282982284513,62.0024607155175,,,,
IC4202,,3.13,12.95,False,156.0,188.001365154618,188.001365154618,20.513695611934608,,,,
IC4202,,3.95,12.95,False,192.0,196.11701252058683,196.11701252058683,2.144277354472305,,,,
IC4202,,4.73,12.95,False,204.0,204.51862726900941,204.51862726900941,0.2542290534359874,,,,
IC4202,,5.5,12.95,False,209.0,206.54727788087646,206.54727788087646,1.1735512531691559,,,,
IC4202,,6.27,12.95,False,220.0,207.24817610777666,207.24817610777666,5.796283587374247,,,,
IC4202,,7.08,12.95,False,231.0,213.0514801638327,213.0514801638327,7.769922006998828,,,,
IC4202,,7.86,12.95,False,235.0,222.65660376463126,222.65660376463126,5.252509036327125,,,,
IC4202,,8.66,12.95,False,245.0,231.89626344553292,231.89626344553292,5.34846389978248,,,,
IC4202,,9.45,12.95,False,246.0,238.70599762050387,238.70599762050387,2.9650416176813557,,,,
IC4202,,10.24,12.95,False,239.0,242.98477832983693,242.98477832983693,1.6672712677141959,,,,
IC4202,,11.02,12.95,False,240.0,244.92552521123642,244.92552521123642,2.052302171348508,,,,
IC4202,,11.79,12.95,False,240.0,245.14606523458622,245.14606523458622,2.144193847744257,,,,
IC4202,,12.47,12.95,False,246.0,244.03631266678326,244.03631266678326,0.7982468834214389,,,,
IC4202,,13.34,12.95,True,241.0,241.6927334447604,241.6927334447604,0.287441263386055,,,,
IC4202,,14.11,12.95,True,250.0,239.12264008244807,239.12264008244807,4.350943967020771,,,,
IC4202,,14.59,12.95,True,242.0,237.50460648164278,237.50460648164278,1.8576006274203383,,,,
IC4202,,14.98,12.95,True,244.0,236.18659000883179,236.18659000883179,3.2022172094951697,,,,
IC4202,,15.75,12.95,True,248.0,233.40705280689355,233.40705280689355,5.884252900446151,,,,
IC4202,,16.52,12.95,True,249.0,230.50526544962048,230.50526544962048,7.4276042371002085,,,,
IC4202,,17.1,12.95,True,246.0,228.11197097039866,228.11197097039866,7.271556516098106,,,,
IC4202,,17.88,12.95,True,241.0,224.71569282095098,224.71569282095098,6.756973933215362,,,,
IC4202,,18.65,12.95,True,247.0,221.31097781176604,221.31097781176604,10.400413841390268,,,,
IC4202,,19.62,12.95,True,234.0,217.1471986924998,217.1471986924998,7.202051840812045,,,,
IC4202,,20.78,12.95,True,249.0,212.86505467079374,212.86505467079374,14.512026236629021,,,,
IC4202,,22.13,12.95,True,236.0,208.49436083501155,208.49436083501155,11.654931849571378,,,,
IC4202,,23.0,12.95,True,245.0,205.49872846321944,205.49872846321944,16.122967974196147,,,,
IC4202,,23.58,12.95,True,243.0,203.54549786227156,203.54549786227156,16.23642063281006,,,,
IC4202,,25.03,12.95,True,238.0,197.70218966920928,197.70218966920928,16.93185308016417,,,,
IC4202,,25.9,12.95,True,247.0,194.22158196245852,194.22158196245852,21.367780582000602,,,,
