r_kpc,n_e_cm3
310.965,0.0015902
304.28,0.0016314
297.59499999999997,0.001677
290.905,0.0016872
284.215,0.0017
277.53,0.0017701
270.845,0.0017856
264.15500000000003,0.001877
257.465,0.0019004
250.78,0.0020131
244.095,0.0020701
237.40499999999997,0.0021701
230.715,0.0022539
224.03,0.0023876
217.345,0.0025454
210.65499999999997,0.0026858
203.965,0.0028384
197.28,0.0029752
190.59500000000003,0.0031384
183.90499999999997,0.0032537
177.215,0.0034278
170.53,0.0035745
163.84500000000003,0.0037109
157.155,0.0038049
150.465,0.0039063
143.78000000000003,0.0040421
137.09500000000003,0.00421
130.405,0.0044051
123.715,0.0045747
117.03,0.004608
110.345,0.0046346
103.655,0.004865
96.96499999999999,0.005123
90.28,0.0054927
83.595,0.0055421
76.905,0.0057458
70.215,0.0058199
63.53,0.0060454
56.845,0.0061794
50.155,0.0065079
43.465,0.0069536
36.78,0.0075667
30.094999999999995,0.0076316
23.405,0.00764
16.715,0.0074199
10.030000000000001,0.0083288
3.3449999999999998,0.0099294
115.445,0.012686
113.655,0.0059436
111.865,0.00787
110.075,0.0070464
108.285,0.0072393
106.495,0.0072826
104.705,0.0075628
102.915,0.007757
101.12499999999999,0.0082969
99.33500000000001,0.0083431
97.54499999999999,0.0091432
95.75500000000001,0.00964
93.96499999999999,0.010432
92.17500000000001,0.01112
90.38499999999999,0.011276
88.59500000000001,0.011853
86.80499999999999,0.011461
85.015,0.011269
83.225,0.011305
81.435,0.011426
79.645,0.011605
77.855,0.011486
76.065,0.011905
74.275,0.012256
72.49,0.012876
70.70499999999998,0.012677
68.915,0.013551
67.12499999999999,0.014435
65.33500000000001,0.015295
63.54499999999999,0.016325
61.754999999999995,0.017195
59.964999999999996,0.017663
58.175,0.01813
56.385,0.019268
54.595,0.020048
52.805,0.021058
51.015,0.021631
49.225,0.022777
47.434999999999995,0.023141
45.644999999999996,0.023457
43.855,0.024697
42.065,0.025331
40.275,0.025621
38.485,0.026421
36.695,0.028002
34.905,0.027276
33.115,0.028542
31.325,0.029542
29.535,0.032482
27.744999999999997,0.033135
25.955,0.037421
24.165,0.039213
22.375,0.044566
20.585,0.047741
18.794999999999998,0.047565
17.005,0.050707
15.215,0.051657
13.424999999999999,0.054032
11.635,0.052382
9.844999999999999,0.045787
8.055,0.039337
6.265,0.045186
4.475,0.043782
2.685,0.040269
0.895,0.038041
659.9150000000001,0.0012772
655.03,0.00065563
646.895,0.00042223
638.76,0.00051632
630.62,0.00065235
622.4849999999999,0.00041347
614.3499999999999,0.00038201
606.21,0.00054986
598.075,0.00054228
589.94,0.00044652
581.8,0.00061682
573.6600000000001,0.00060429
565.5250000000001,0.00060958
557.3900000000001,0.00066159
549.25,0.00058589
541.115,0.00075177
532.98,0.00052831
524.8399999999999,0.00098192
516.6999999999999,0.00060661
508.56499999999994,0.00096777
500.42999999999995,0.0007994
492.29,0.00094468
484.15500000000003,0.0011721
476.02,0.00093204
467.87999999999994,0.0012657
459.74499999999995,0.0012052
451.60999999999996,0.0013309
443.47,0.0012608
435.33,0.0014112
427.195,0.0013569
419.06,0.0016895
410.92,0.0016906
402.785,0.0016692
394.65,0.0017412
386.51000000000005,0.0015462
378.37,0.0017788
370.23499999999996,0.0019496
362.09999999999997,0.0017237
353.96,0.0021378
345.825,0.0020011
337.69000000000005,0.0022213
329.55,0.0022103
321.415,0.0021866
313.28000000000003,0.0021934
305.14,0.0024507
297.00000000000006,0.0023821
288.86500000000007,0.0028663
280.73,0.0026705
272.59,0.0026764
264.455,0.0031035
256.32,0.0029678
248.17999999999998,0.0033632
240.04,0.0036775
231.905,0.0033967
223.77,0.0036945
215.63,0.0042593
207.49499999999998,0.0044256
199.35999999999999,0.0044752
191.22,0.0048451
183.085,0.005136
174.95,0.005634
166.81,0.0064346
158.67,0.0063347
150.53499999999997,0.0066482
142.4,0.0076852
134.26,0.007846
126.12499999999999,0.0086904
117.99,0.009332
109.85000000000001,0.010176
101.71,0.011261
93.575,0.012668
85.44,0.013299
77.30000000000001,0.014582
69.165,0.016871
61.03,0.018643
52.89,0.022131
44.755,0.024347
36.62,0.029097
28.48,0.039445
20.34,0.053025
12.205,0.075614
4.069999999999999,0.10789
78.795,0.0056211
75.705,0.0064783
72.615,0.0062508
69.525,0.0064001
66.43499999999999,0.0070195
63.345,0.0068599
60.255,0.0073002
57.165,0.0083798
54.074999999999996,0.0095627
50.985,0.0094633
47.895,0.0097389
44.805,0.0090445
41.715,0.01076
38.625,0.011893
35.535,0.013991
32.445,0.013637
29.355,0.015502
26.265,0.017891
23.175,0.020671
20.084999999999997,0.020525
16.995,0.024202
13.905000000000001,0.030833
10.815,0.038999
7.7250000000000005,0.041174
4.635,0.066705
1.545,0.08523
762.58,0.0012752
747.79,0.00071157
731.355,0.0008464
714.92,0.00071054
698.485,0.00070971
682.0500000000001,0.00061363
665.6150000000001,0.00072567
649.18,0.00069697
632.745,0.00078331
616.3100000000001,0.00074474
599.8749999999999,0.00071982
583.4399999999999,0.00077781
567.005,0.00091011
550.57,0.0010216
534.135,0.0010445
517.7,0.0011411
501.2650000000001,0.001251
484.83,0.001505
468.395,0.0015016
451.96000000000004,0.0015738
435.52500000000003,0.0015232
419.09000000000003,0.0016647
402.655,0.001714
386.22,0.0016782
369.785,0.0018297
353.35,0.0019269
336.91499999999996,0.002041
320.47999999999996,0.0022908
304.045,0.002375
287.61,0.0024511
271.17500000000007,0.0022944
254.74,0.0022666
238.30499999999998,0.0023518
221.87,0.0023278
205.435,0.0024759
189.0,0.0025428
172.565,0.0025716
156.13,0.0027312
139.69500000000002,0.0024987
123.26,0.0028549
106.825,0.0028205
90.39,0.003375
73.95500000000001,0.003219
57.52,0.0033204
41.084999999999994,0.0031557
24.650000000000002,0.0035261
8.215,0.0041307
791.09,0.00027084
771.555,0.00030102
752.025,0.00029581
732.4900000000001,0.00031241
712.955,0.00037337
693.425,0.0003974
673.895,0.00041649
654.36,0.00040285
634.8249999999999,0.00050431
615.295,0.00048851
595.7600000000001,0.00052152
576.225,0.00048091
556.6949999999999,0.00058399
537.1600000000001,0.00055738
517.625,0.00055484
498.09499999999997,0.00058194
478.56,0.00056903
459.02500000000003,0.00061009
439.49499999999995,0.00056191
419.96500000000003,0.00061249
400.43,0.00064404
380.895,0.00066612
361.36500000000007,0.00074497
341.83000000000004,0.00072941
322.295,0.00073103
302.76499999999993,0.00071044
283.22999999999996,0.00075909
263.695,0.00082402
244.165,0.00081822
224.63,0.00078436
205.095,0.0008263
185.565,0.0010585
166.03,0.0010428
146.49499999999998,0.00095714
126.96499999999999,0.0010766
107.435,0.0013467
87.9,0.0019915
68.36500000000001,0.0026633
48.835,0.0032622
29.3,0.0038055
9.764999999999999,0.0044179
313.28999999999996,0.0015614
311.3,0.00082398
308.45500000000004,0.00081209
305.61000000000007,0.0007223
302.77,0.00074972
299.925,0.00073128
297.08,0.00075104
294.24,0.0007091
291.4,0.00078297
288.555,0.00079415
285.71000000000004,0.00074306
282.86999999999995,0.00068778
280.025,0.00074424
277.18,0.00087431
274.34000000000003,0.00088816
271.49999999999994,0.00087704
268.655,0.00077527
265.81,0.00076324
262.97,0.00076826
260.125,0.00082766
257.28,0.0008456
254.44,0.00082544
251.60000000000005,0.00089544
248.755,0.00082509
245.91000000000003,0.00074937
243.07000000000002,0.00067914
240.22500000000002,0.00083606
237.38,0.00083843
234.54,0.00079847
231.695,0.00066987
228.85,0.00066803
226.01,0.00078361
223.17000000000002,0.0008164
220.325,0.00086971
217.48000000000002,0.0007719
214.64,0.00085706
211.79500000000002,0.00086869
208.95,0.00093618
206.11,0.00081732
203.27,0.0008579
200.425,0.00086185
197.58,0.00090648
194.74,0.0010162
191.89499999999998,0.0010465
189.04999999999998,0.0010283
186.20999999999998,0.00084603
183.37,0.00088315
180.52499999999998,0.00087611
177.68,0.0010153
174.84,0.0010051
171.995,0.0011142
169.15,0.0010471
166.31,0.00098778
163.47,0.0010604
160.62500000000003,0.0012617
157.78,0.0012602
154.94,0.0012512
152.09499999999997,0.001197
149.25,0.0012436
146.41,0.0012488
143.57,0.001217
140.725,0.0013556
137.88,0.0013459
135.04,0.0011787
132.195,0.0012169
129.35,0.0012626
126.51,0.0014957
123.66499999999999,0.0014941
120.82000000000001,0.0014976
117.98,0.0015221
115.13999999999999,0.0014844
112.295,0.0016508
109.44999999999999,0.0015417
106.61000000000001,0.0016379
103.765,0.0015753
100.92000000000002,0.0016169
98.08,0.0016411
95.24,0.0017131
92.39500000000001,0.0019307
89.55,0.0019186
86.71000000000001,0.0019008
83.865,0.0019776
81.02000000000001,0.0021641
78.17999999999999,0.0021849
75.33999999999999,0.0018398
72.495,0.0020954
69.64999999999999,0.0021609
66.81,0.002479
63.964999999999996,0.0022124
61.12,0.002023
58.28,0.0022892
55.440000000000005,0.0024198
52.595000000000006,0.0025373
49.75,0.0024436
46.910000000000004,0.0023624
44.065,0.0027251
41.22,0.002511
38.379999999999995,0.0032344
35.535,0.0031761
32.69,0.0032152
29.85,0.0018592
27.009999999999998,0.0022928
24.165,0.0030575
21.32,0.0037963
18.48,0.0052665
15.635,0.005589
12.79,0.0077325
9.950000000000001,0.0084843
7.11,0.01247
4.265,0.021113
1.42,0.033795
329.9,0.0014568
321.49499999999995,0.00090117
311.605,0.00098891
301.71000000000004,0.00088029
291.81500000000005,0.00082831
281.92499999999995,0.00080045
272.035,0.00083975
262.14,0.00094928
252.245,0.00094306
242.355,0.0010162
232.465,0.00099041
222.575,0.0010393
212.67999999999998,0.0010774
202.785,0.0010322
192.89499999999998,0.0011103
183.005,0.0010317
173.11499999999998,0.00099903
163.21999999999997,0.001035
153.325,0.0013648
143.435,0.0015174
133.545,0.0014867
123.65499999999999,0.0015458
113.76,0.0014975
103.865,0.0017607
93.97500000000001,0.0017818
84.085,0.0020058
74.19000000000001,0.0022371
64.29499999999999,0.0023209
54.404999999999994,0.0022734
44.515,0.0021931
34.625,0.0022837
24.73,0.0026563
14.834999999999999,0.0030397
4.944999999999999,0.0038148
177.915,0.003981
174.72,0.0017605
170.96,0.0021873
167.20000000000002,0.0019127
163.445,0.0019548
159.69,0.0018908
155.93,0.0018212
152.17,0.0018103
148.41500000000002,0.0017856
144.66000000000003,0.0018568
140.9,0.0018109
137.14,0.0018452
133.38499999999996,0.0018265
129.63,0.0018744
125.87,0.001825
122.115,0.0019285
118.36,0.0020078
114.60000000000001,0.0020767
110.83999999999999,0.0020477
107.085,0.0019574
103.33,0.0020794
99.57,0.0022529
95.81,0.0022273
92.05499999999999,0.002155
88.29999999999998,0.002116
84.54,0.0023455
80.77999999999999,0.0023909
77.02499999999999,0.002714
73.27,0.0027326
69.50999999999999,0.0026743
65.75,0.0026738
61.995,0.0027605
58.24,0.0033631
54.480000000000004,0.0032654
50.725,0.0035398
46.97,0.0035727
43.21,0.0038094
39.449999999999996,0.0042879
35.69500000000001,0.0044723
31.940000000000005,0.0051545
28.18,0.0059313
24.42,0.0062217
20.665000000000003,0.0063756
16.91,0.0058171
13.15,0.0063969
9.39,0.0068282
5.635000000000001,0.0072448
1.88,0.0073727
323.58,0.0017069
309.20000000000005,0.0016871
294.82,0.0010717
280.44,0.0020981
266.05999999999995,0.0015233
251.68,0.0023392
237.29500000000002,0.0022778
222.91,0.0030397
208.53,0.0031892
194.14999999999998,0.0038015
179.76999999999998,0.0034666
165.39000000000001,0.0035633
151.01000000000002,0.004956
136.625,0.0056501
122.23999999999998,0.0055157
107.86,0.00734
93.48,0.0080323
79.10000000000001,0.0091063
64.72,0.01223
50.335,0.01091
35.949999999999996,0.014574
21.57,0.019841
7.19,0.012385
675.2249999999999,0.00029047
653.7900000000001,0.00027586
632.355,0.00020879
610.92,0.00037007
589.48,0.00026428
568.0450000000001,0.00023888
546.61,0.00034609
525.175,0.00032464
503.74000000000007,0.00035737
482.305,0.00047229
460.87,0.00027326
439.43,0.00050287
417.995,0.00050741
396.56,0.00045849
375.12500000000006,0.00052928
353.69,0.00090978
332.255,0.00054253
310.82,0.00077253
289.38,0.00098548
267.945,0.0010575
246.51000000000002,0.001156
225.075,0.0012505
203.64,0.0014988
182.205,0.001827
160.77,0.0021445
139.33,0.0026354
117.895,0.0031496
96.46,0.0041583
75.025,0.0047223
53.589999999999996,0.0056696
32.155,0.00842
10.72,0.012905
508.46999999999997,0.0020596
502.55499999999995,0.00083087
495.985,0.0010566
489.415,0.00099789
482.84499999999997,0.0010261
476.275,0.00096336
469.70500000000004,0.00095785
463.14,0.00089348
456.575,0.0010824
450.005,0.00092865
443.435,0.0010451
436.865,0.00091233
430.29499999999996,0.001004
423.725,0.0009245
417.155,0.0010408
410.585,0.0011435
404.015,0.0010661
397.445,0.0011578
390.875,0.00097785
384.305,0.0011823
377.73500000000007,0.0011567
371.16499999999996,0.0012577
364.595,0.0011828
358.03000000000003,0.0012325
351.46500000000003,0.0013142
344.895,0.0013826
338.325,0.0013734
331.755,0.0014249
325.185,0.0014734
318.615,0.001579
312.045,0.0015767
305.475,0.0015948
298.905,0.0016564
292.33500000000004,0.0017238
285.765,0.0017805
279.195,0.0019271
272.625,0.0019388
266.05500000000006,0.0020421
259.49,0.0018824
252.925,0.0022179
246.355,0.0022686
239.785,0.002391
233.215,0.0024202
226.64499999999998,0.0024775
220.07500000000002,0.0025811
213.505,0.0025965
206.93499999999997,0.0029287
200.365,0.0026955
193.795,0.0029187
187.225,0.0030961
180.655,0.0034707
174.08499999999998,0.0037086
167.515,0.0036929
160.945,0.0039023
154.38000000000002,0.0041205
147.815,0.0042926
141.245,0.0046578
134.67499999999998,0.0046281
128.105,0.0048787
121.53500000000001,0.0050594
114.965,0.0053629
108.395,0.0058464
101.825,0.0062721
95.25500000000001,0.0066258
88.685,0.0068236
82.115,0.0073352
75.545,0.008009
68.97500000000001,0.0086554
62.405,0.0089285
55.834999999999994,0.0095819
49.27,0.0096592
42.705,0.010075
36.135,0.010336
29.565,0.011627
22.995,0.010988
16.424999999999997,0.012366
9.855,0.011003
3.285,0.013771
863.675,0.0010101
850.87,0.00072549
835.81,0.00072914
820.7500000000001,0.00068441
805.69,0.00057965
790.63,0.00067749
775.575,0.00062269
760.5200000000001,0.00071736
745.46,0.0005855
730.4,0.00062506
715.34,0.00076031
700.28,0.00077013
685.2199999999999,0.00077635
670.1600000000001,0.00076592
655.1,0.00088458
640.04,0.00091739
624.9800000000001,0.00089567
609.9200000000001,0.00086136
594.8599999999999,0.00074945
579.8,0.00084512
564.74,0.00082757
549.68,0.00094477
534.62,0.0008208
519.5600000000001,0.0009282
504.49999999999994,0.00095513
489.44,0.0011098
474.38,0.0011309
459.32,0.0013557
444.26,0.0014383
429.20000000000005,0.0013706
414.14,0.0013545
399.08,0.0011567
384.02000000000004,0.0014902
368.96,0.0014321
353.9,0.0016975
338.84000000000003,0.0016956
323.78,0.0018724
308.71999999999997,0.0019767
293.66,0.0020875
278.59999999999997,0.0021241
263.545,0.0019739
248.49,0.002334
233.43,0.0023339
218.37,0.0028212
203.31,0.0025173
188.25,0.0030483
173.19,0.002897
158.13,0.0036305
143.07,0.0039839
128.01000000000002,0.0048032
112.94999999999999,0.0050812
97.89,0.0058445
82.83,0.0064782
67.77,0.0072769
52.71,0.0083504
37.650000000000006,0.0098677
22.59,0.010238
7.53,0.0097252
799.8499999999999,0.00058685
779.6050000000001,0.00069914
759.355,0.00068124
739.1049999999999,0.00065196
718.855,0.00064599
698.6049999999999,0.00072582
678.355,0.00073317
658.1049999999999,0.00089656
637.855,0.00095517
617.6049999999999,0.0010517
597.3550000000001,0.001085
577.105,0.0010809
556.8550000000001,0.0010862
536.605,0.0012047
516.3549999999999,0.0013315
496.105,0.0013506
475.86,0.0012082
455.615,0.0012834
435.365,0.0015835
415.115,0.0017888
394.865,0.0019688
374.615,0.0020662
354.365,0.0020108
334.115,0.0021733
313.865,0.0023938
293.615,0.002823
273.36499999999995,0.0027054
253.11499999999998,0.0032052
232.86499999999998,0.0035577
212.615,0.0043472
192.365,0.0046724
172.115,0.0051566
151.87,0.0056238
131.625,0.0060416
111.375,0.0068963
91.12500000000001,0.0072525
70.875,0.0067646
50.625,0.0074135
30.375,0.010557
10.125,0.016487
215.35999999999999,0.00060156
208.51999999999998,0.00065672
201.685,0.00063506
194.85,0.0004253
188.01000000000002,0.00067867
181.175,0.0006113
174.34,0.00068794
167.49999999999997,0.00076362
160.665,0.00075496
153.82999999999998,0.00079631
146.99,0.000683
140.155,0.00082655
133.32,0.0010043
126.47999999999998,0.00095254
119.645,0.001106
112.80999999999999,0.0010296
105.97000000000001,0.0011709
99.135,0.0012957
92.3,0.0013852
85.46000000000001,0.0017157
78.61999999999999,0.0014338
71.785,0.0018773
64.95,0.0017625
58.11,0.0021622
51.275,0.0023251
44.44,0.0024609
37.6,0.0031254
30.765,0.0033127
23.93,0.0040922
17.09,0.0049061
10.255,0.0066241
3.42,0.0092618
392.79999999999995,0.0035044
387.6,0.0015761
382.40000000000003,0.0020047
377.195,0.0016477
371.99,0.0016559
366.79,0.0016218
361.59,0.0015812
356.38499999999993,0.0014963
351.18,0.0015019
345.98,0.0015395
340.77500000000003,0.0014795
335.57000000000005,0.0015042
330.37,0.0014761
325.17,0.0015053
319.965,0.0015086
314.76,0.0014527
309.56,0.001441
304.35999999999996,0.0014509
299.155,0.0015758
293.95,0.0016224
288.75,0.0016691
283.54999999999995,0.0014527
278.34499999999997,0.0015465
273.14,0.0015354
267.94,0.0016767
262.735,0.0016743
257.53,0.0017445
252.33,0.0018399
247.13000000000002,0.001788
241.925,0.0016895
236.72,0.0017167
231.52,0.0017829
226.32000000000002,0.0019522
221.115,0.0017787
215.91,0.0020168
210.71,0.0018734
205.505,0.0020893
200.29999999999998,0.0020724
195.1,0.0021157
189.9,0.0021348
184.695,0.0021711
179.48999999999998,0.0022941
174.29,0.0022639
169.09000000000003,0.0022395
163.885,0.0022693
158.67999999999998,0.0023563
153.48000000000002,0.0023791
148.28,0.0024158
143.07500000000002,0.0024232
137.87,0.0023966
132.67000000000002,0.0023969
127.46499999999999,0.0024402
122.26,0.0027885
117.06,0.0029199
111.86,0.0031846
106.655,0.0031896
101.45,0.0036117
96.25,0.003746
91.05,0.0038995
85.845,0.0039347
80.63999999999999,0.0039749
75.44000000000001,0.0038886
70.23499999999999,0.004068
65.03,0.0041616
59.83,0.0043729
54.629999999999995,0.0038224
49.425,0.0041686
44.22,0.0041438
39.019999999999996,0.0050659
33.82,0.0049531
28.615000000000002,0.0051328
23.41,0.0048821
18.21,0.0054767
13.010000000000002,0.0059762
7.805000000000001,0.0069713
2.6,0.008065
999.225,0.00027523
981.8599999999999,0.00022321
964.48,0.0002932
947.1050000000001,0.00033597
929.7299999999999,0.00038792
912.35,0.00039176
894.97,0.00036549
877.59,0.00029909
860.2149999999999,0.00026357
842.84,0.0003758
825.4599999999999,0.00030642
808.08,0.00050821
790.6999999999999,0.00052236
773.325,0.00049946
755.95,0.00039091
738.5699999999999,0.00044904
721.19,0.00056765
703.8100000000001,0.00062459
686.43,0.00062959
669.055,0.00072194
651.6800000000001,0.00066782
634.3,0.00064119
616.9200000000001,0.000401
599.54,0.00062519
582.1650000000001,0.00081791
564.79,0.00094701
547.41,0.00090767
530.03,0.00063814
512.6500000000001,0.00079264
495.27500000000003,0.00083064
477.9,0.0010136
460.52000000000004,0.0011351
443.14,0.0010678
425.76000000000005,0.0011767
408.385,0.0012271
391.01,0.0013613
373.63,0.0016564
356.24999999999994,0.001467
338.87,0.001723
321.49499999999995,0.0016613
304.12,0.0019038
286.74,0.0016391
269.36000000000007,0.00212
251.98,0.0023483
234.6,0.0029905
217.225,0.0030252
199.85,0.0035887
182.47,0.0040304
