r_kpc,kT_keV,kT_err_keV
437.94,3.9558,0.94051
425.605,4.5204,1.3364
413.27000000000004,5.085,1.7323
400.93,5.6498,2.1284
388.595,6.2145,2.5243
376.26,6.7791,2.9203
363.92,7.3439,3.3163
351.58500000000004,7.9085,3.7123
339.25,8.4731,4.1082
326.91499999999996,9.0377,4.5041
314.58,9.6023,4.9
302.24,10.138,5.2661
289.905,10.255,5.2065
277.57,10.372,5.1469
265.22999999999996,10.489,5.0873
252.89499999999998,10.607,5.0278
240.56,10.724,4.9682
228.21999999999997,10.418,4.5401
215.885,10.045,4.0533
203.55,9.6725,3.5665
191.215,9.2995,3.0796
178.88,8.9309,2.6902
166.54000000000002,8.5689,2.4564
154.205,8.207,2.2228
141.87,7.8452,1.9892
129.52999999999997,7.4004,1.7843
117.195,6.944,1.5837
104.86000000000001,6.8038,1.4586
92.52,7.2946,1.4845
80.185,7.5051,1.5548
67.85,7.2916,1.6925
55.51499999999999,5.9908,1.0124
43.17999999999999,5.576,1.009
30.84,5.0845,0.83291
18.505,4.5584,0.58122
6.17,4.42,0.52
301.675,7.8552,6.6239
285.36499999999995,8.6395,5.5892
269.05999999999995,9.4235,4.5548
252.755,9.515,4.1019
236.44500000000002,9.2292,3.9657
220.14000000000001,8.9435,3.8295
203.83499999999998,8.6578,3.6934
187.525,8.3719,3.5572
171.21999999999997,8.0862,3.4211
154.915,8.0015,3.147
138.60500000000002,8.0035,2.8133
122.30000000000001,8.0056,2.4797
105.995,8.0077,2.1461
89.685,8.0098,1.8124
73.38,7.9101,1.7361
57.075,7.7993,1.6875
40.76499999999999,7.6886,1.6389
24.46,7.6,1.6
8.155000000000001,7.6,1.6
190.185,6.0803,1.0759
182.42,6.0297,1.0459
174.65999999999997,5.9791,1.0159
166.9,5.9285,0.98589
159.135,5.8779,0.95586
151.37,5.8273,0.92583
143.61,5.7767,0.89582
135.85,5.7427,0.8767
128.085,5.7274,0.86972
120.32000000000001,5.712,0.86274
112.55999999999999,5.6967,0.85576
104.80000000000001,5.6813,0.84879
97.035,5.666,0.84181
89.26999999999998,5.6506,0.83483
81.51,5.5917,0.81128
73.745,5.4348,0.75049
65.98,5.2779,0.68969
58.22,5.1211,0.62893
50.46000000000001,4.9643,0.56817
42.695,4.7572,0.50664
34.93,4.3582,0.44229
27.169999999999998,3.9595,0.37798
19.41,3.5608,0.31367
11.645000000000001,3.29,0.27
3.8800000000000003,3.29,0.27
320.995,19.649,52.533
312.20000000000005,16.67,40.59
303.40500000000003,13.691,28.648
294.61,10.712,16.705
285.81500000000005,7.7651,4.8769
277.025,8.3319,5.6442
268.22999999999996,8.899,6.4118
259.43499999999995,9.4661,7.1795
250.64,10.033,7.9471
241.84499999999997,10.156,7.5358
233.04999999999998,10.06,6.5454
224.255,9.9636,5.555
215.45999999999998,9.8676,4.5645
206.665,9.6695,3.8004
197.87500000000003,9.3182,3.3764
189.08,8.9666,2.9522
180.285,8.6151,2.5279
171.48999999999998,8.4031,2.2258
162.69499999999996,8.5603,2.2472
153.89999999999998,8.7174,2.2685
145.105,8.8746,2.2898
136.31500000000003,8.7089,2.1754
127.52,8.245,1.9357
118.725,7.7812,1.696
109.93,7.4311,1.4918
101.135,7.337,1.3677
92.34,7.243,1.2436
83.545,7.2793,1.2271
74.75,7.3861,1.2689
65.955,7.2056,1.2136
57.16499999999999,6.7324,1.0595
48.37,6.0633,0.85275
39.574999999999996,5.3765,0.6371
30.78,5.5235,0.61114
21.985,4.9781,0.58925
13.19,4.7226,0.49635
4.395,4.6,0.48
479.435,5.3401,1.432
461.345,5.3319,1.3871
443.25499999999994,5.3238,1.3423
425.15999999999997,5.3156,1.2975
407.065,5.3074,1.2527
388.97499999999997,5.2992,1.2078
370.88500000000005,5.291,1.163
352.79499999999996,5.2828,1.1182
334.7,5.2746,1.0734
316.605,5.2664,1.0285
298.515,5.2582,0.98371
280.425,5.25,0.93889
262.335,5.2418,0.89407
244.24499999999998,5.2336,0.84925
226.14999999999998,5.2254,0.80442
208.05499999999998,5.2172,0.75959
189.965,5.1884,0.71414
171.875,5.003,0.66392
153.785,4.8175,0.61371
135.69,4.6321,0.56347
117.595,4.4466,0.51324
99.505,4.2612,0.46302
81.415,4.0758,0.41281
63.325,3.8903,0.36259
45.23,3.77,0.33
27.134999999999998,3.77,0.33
9.045,3.77,0.33
583.0699999999999,9.5941,3.5012
561.8700000000001,9.4939,3.373
540.665,9.3935,3.2448
519.46,9.2933,3.1166
498.26,9.193,2.9884
477.06,9.0927,2.8602
455.855,8.9924,2.7319
434.65,8.8921,2.6037
413.45,8.7918,2.4755
392.25,8.6915,2.3473
371.04499999999996,8.5913,2.2191
349.84,8.491,2.0908
328.64,8.3907,1.9626
307.44,8.2904,1.8344
286.235,8.2242,1.7502
265.03,8.1924,1.7105
243.82999999999998,8.1606,1.6707
222.63,8.1287,1.6309
201.42499999999998,8.0969,1.5911
180.22,7.9508,1.5917
159.01999999999998,7.6749,1.6381
137.82,7.3991,1.6845
116.615,7.1231,1.731
95.41,6.7879,1.5826
74.21,6.4116,1.2989
53.010000000000005,6.0352,1.0152
31.805,5.71,0.77
10.6,5.71,0.77
772.2249999999999,4.7747,1.8594
754.0550000000001,4.7899,1.8063
735.885,4.8052,1.7532
717.715,4.8205,1.7
699.545,4.8357,1.6469
681.3750000000001,4.851,1.5938
663.205,4.8662,1.5407
645.0350000000001,4.8815,1.4876
626.865,4.8968,1.4345
608.6949999999999,4.912,1.3814
590.525,4.9273,1.3282
572.3549999999999,4.9425,1.2751
554.1850000000001,4.9578,1.222
536.015,4.9731,1.1689
517.845,4.9883,1.1158
499.67499999999995,5.0801,1.1323
481.505,5.1813,1.1572
463.335,5.2824,1.1822
445.165,5.3836,1.2072
426.995,5.4848,1.2322
408.825,5.5859,1.2571
390.655,5.6871,1.2821
372.485,5.7882,1.3071
354.315,5.784,1.2798
336.14500000000004,5.7659,1.2456
317.975,5.7478,1.2115
299.805,5.7297,1.1773
281.635,5.7116,1.1431
263.46500000000003,5.7002,1.1032
245.295,5.6894,1.0626
227.12500000000003,5.6786,1.0221
208.955,5.7002,1.0086
190.78499999999997,5.8453,1.0976
172.615,5.9903,1.1866
154.445,6.0648,1.2405
136.27499999999998,5.8064,1.1291
118.105,5.548,1.0177
99.935,5.8879,1.0611
81.765,6.2725,1.1161
63.595,6.0364,1.0644
45.425,5.5895,0.97645
27.255,5.15,0.89
9.084999999999999,5.15,0.89
327.91,7.3278,4.5011
311.095,7.0683,4.123
294.28,6.8088,3.7448
277.46500000000003,6.5492,3.3666
260.65000000000003,6.2897,2.9884
243.82999999999998,6.0301,2.6101
227.015,5.7706,2.2319
210.2,5.5111,1.8537
193.385,5.2516,1.4755
176.57,4.9921,1.0973
159.75,4.7356,0.72845
142.935,4.5829,0.67487
126.12,4.4302,0.62129
109.30499999999999,4.2775,0.56771
92.49000000000001,4.1248,0.51413
75.67,3.972,0.46054
58.855000000000004,3.8193,0.40696
42.04,3.6666,0.35338
25.225,3.6,0.33
8.41,3.6,0.33
568.33,7.3773,2.3101
549.0649999999999,7.1278,1.8776
529.8000000000001,6.9456,1.5192
510.53499999999997,7.2261,1.6709
491.265,7.5066,1.8226
472.0,7.7871,1.9742
452.735,8.0676,2.1259
433.47,8.348,2.2775
414.205,8.6285,2.4292
394.93999999999994,8.909,2.5808
375.67499999999995,9.1895,2.7325
356.41,9.4699,2.8841
337.14500000000004,9.7504,3.0358
317.88000000000005,10.031,3.1875
298.615,10.311,3.3391
279.34999999999997,9.9693,3.124
260.08500000000004,9.5278,2.8503
240.815,9.0861,2.5765
221.54999999999998,8.6446,2.3028
202.285,8.2031,2.0291
183.01999999999998,7.7616,1.7553
163.755,7.3201,1.4816
144.49,7.1062,1.3711
125.22500000000001,7.0492,1.3729
105.96,6.9922,1.3748
86.695,6.9352,1.3766
67.43,6.8782,1.3784
48.165,6.83,1.38
28.900000000000002,6.83,1.38
9.635,6.83,1.38
805.385,13.979,8.4778
772.5150000000001,13.773,8.1199
739.64,13.566,7.762
706.765,13.36,7.4041
673.895,13.154,7.0462
641.02,12.947,6.6883
608.145,12.741,6.3304
575.275,12.534,5.9725
542.405,12.328,5.6146
509.53000000000003,12.121,5.2567
476.655,11.915,4.8988
443.78499999999997,11.708,4.5409
410.91,11.502,4.183
378.035,11.295,3.8251
345.165,11.089,3.4672
312.295,10.882,3.1093
279.42,10.676,2.7514
246.54500000000002,10.793,2.6893
213.675,11.099,2.7988
180.8,11.404,2.9083
147.925,11.71,3.0177
115.05499999999999,12.015,3.1272
82.185,12.321,3.2367
49.31000000000001,12.626,3.3462
16.435000000000002,12.932,3.4557
312.54,3.819,1.6752
301.945,3.7956,1.5871
291.35,3.7723,1.4991
280.755,3.7489,1.411
270.15999999999997,3.7256,1.323
259.565,3.7023,1.2349
248.975,3.6789,1.1469
238.38,3.6556,1.0589
227.78500000000003,3.6561,0.99232
217.19,3.7048,0.96916
206.595,3.7534,0.94599
196.0,3.802,0.92283
185.40499999999997,3.8507,0.89967
174.81,3.8993,0.87651
164.215,3.948,0.85335
153.62,3.9966,0.83019
143.025,4.0452,0.80703
132.435,4.0648,0.78479
121.84,4.0717,0.76294
111.245,4.0786,0.74109
100.65,4.0855,0.71924
90.05499999999999,4.0924,0.69739
79.46000000000001,4.0993,0.67554
68.86500000000001,4.1062,0.65369
58.27,4.1131,0.63184
47.675000000000004,4.12,0.60999
37.08,4.1269,0.58815
26.485000000000003,4.1338,0.5663
15.89,4.1407,0.54445
5.295,4.1476,0.5226
389.185,3.5501,1.0477
375.99,3.6206,0.85858
362.79499999999996,3.6316,0.83479
349.605,3.6425,0.81101
336.40999999999997,3.6534,0.78722
323.21500000000003,3.6644,0.76343
310.025,3.6753,0.73965
296.835,3.6862,0.71587
283.64,3.6972,0.69208
270.445,3.7081,0.66829
257.255,3.719,0.64451
244.06499999999997,3.7299,0.62073
230.87,3.7409,0.59694
217.675,3.7518,0.57315
204.485,3.7627,0.54937
191.295,3.7736,0.52559
178.1,3.7846,0.5018
164.90500000000003,3.7483,0.47716
151.71499999999997,3.6655,0.45168
138.525,3.5827,0.4262
125.33,3.4998,0.40072
112.135,3.417,0.37523
98.94500000000001,3.3342,0.34976
85.755,3.2514,0.32428
72.56,3.1686,0.29879
59.365,3.0857,0.27331
46.175,3.01,0.25
32.985,3.01,0.25
19.790000000000003,3.01,0.25
6.595,3.01,0.25
87.56,3.5726,0.93267
82.825,3.3957,0.83475
78.095,3.219,0.73693
73.36000000000001,3.0421,0.63901
68.62499999999999,2.8652,0.54109
63.89500000000001,2.6885,0.44328
59.165,2.5188,0.34895
54.43000000000001,2.4936,0.3262
49.695,2.4683,0.30346
44.964999999999996,2.443,0.28074
40.230000000000004,2.4178,0.258
35.495,2.3925,0.23526
30.765,2.3673,0.21254
26.03,2.342,0.18979
21.295,2.32,0.17
16.565,2.32,0.17
11.835,2.32,0.17
7.1,2.32,0.17
197.03500000000003,2.0986,0.74374
191.32,2.1397,0.72478
185.605,2.1807,0.70582
179.895,2.2218,0.68687
174.185,2.2628,0.66793
168.475,2.2665,0.64225
162.765,2.2432,0.61174
157.055,2.22,0.58123
151.345,2.1967,0.55071
145.63500000000002,2.1735,0.5202
139.92499999999998,2.1502,0.48969
134.21,2.127,0.45915
128.495,2.0952,0.43406
122.78500000000001,2.0598,0.41133
117.075,2.0245,0.38859
111.365,1.9891,0.36586
105.655,1.9537,0.34312
99.94500000000001,1.9184,0.32039
94.235,1.883,0.29766
88.52499999999999,1.8477,0.27492
82.80999999999999,1.8183,0.25551
77.095,1.7905,0.23702
71.385,1.7628,0.21855
65.675,1.7351,0.20008
59.965,1.7074,0.18161
54.254999999999995,1.6797,0.16314
48.545,1.652,0.14467
42.835,1.6243,0.12619
37.12500000000001,1.5966,0.10772
31.415,1.57,0.09
25.7,1.57,0.09
19.985,1.57,0.09
14.275,1.57,0.09
8.565,1.57,0.09
2.855,1.57,0.09
170.04000000000002,0.94611,0.058264
166.46,0.9607,0.060088
162.88000000000002,0.97529,0.061912
159.3,0.98988,0.063736
155.72000000000003,1.0045,0.065559
152.14,1.0191,0.067383
148.56000000000003,1.0336,0.069207
144.985,1.0482,0.071028
141.40999999999997,1.0628,0.072849
137.83,1.0774,0.074673
134.24999999999997,1.092,0.076497
130.67000000000002,1.1066,0.078321
127.08999999999997,1.1212,0.080145
123.50999999999999,1.1358,0.081968
119.92999999999999,1.1503,0.083792
116.35,1.1649,0.085616
112.77,1.1795,0.08744
109.19,1.1941,0.089263
105.61,1.1993,0.087903
102.03,1.1981,0.084386
98.45,1.197,0.080869
94.86999999999999,1.1958,0.077351
91.28999999999999,1.1946,0.073834
87.71,1.1934,0.070317
84.13,1.1923,0.066799
80.55,1.1911,0.063282
76.97,1.1895,0.059858
73.39,1.1821,0.05774
69.81,1.1747,0.055623
66.23,1.1673,0.053505
62.65,1.1599,0.051387
59.07,1.1524,0.049269
55.489999999999995,1.145,0.047151
51.91,1.1376,0.045033
48.33,1.1302,0.042915
44.75,1.1228,0.040797
41.17,1.1046,0.038537
37.589999999999996,1.08,0.036193
34.01,1.0554,0.033848
30.43,1.0308,0.031503
26.849999999999998,1.0062,0.029158
23.27,0.98154,0.026813
19.689999999999998,0.95692,0.024468
16.11,0.93229,0.022123
12.53,0.91,0.02
8.95,0.91,0.02
5.37,0.91,0.02
1.79,0.91,0.02
988.295,4.8643,1.3334
959.6700000000001,5.2439,1.4084
931.025,5.6236,1.4835
902.3749999999999,6.0033,1.5585
873.73,6.3829,1.6335
845.085,6.7626,1.7085
816.4350000000001,7.1423,1.7835
787.785,7.522,1.8586
759.14,7.9016,1.9336
730.495,8.2813,2.0086
701.845,8.661,2.0836
673.2,9.0406,2.1586
644.555,9.4994,2.2901
615.905,10.056,2.4911
587.26,10.612,2.692
558.6150000000001,11.168,2.893
529.965,11.724,3.094
501.32,12.281,3.2949
472.67499999999995,12.908,3.584
444.025,13.775,4.1714
415.38000000000005,14.641,4.7587
386.73500000000007,15.508,5.346
358.085,16.192,5.6219
329.44,16.556,5.352
300.795,16.919,5.082
272.145,17.408,4.8555
243.495,17.985,4.6597
214.85000000000002,20.476,5.8591
186.205,23.099,7.4443
157.555,12.556,2.6509
128.91,18.248,4.9532
100.26499999999999,13.312,3.0643
71.615,14.87,3.8898
42.97,11.25,1.8487
14.325,7.7792,1.0012
778.15,2.2776,0.26104
746.3850000000001,2.6599,0.6818
714.62,3.0422,1.1026
682.86,3.4244,1.5232
651.1,3.8067,1.9439
619.34,4.1889,2.3646
587.58,4.3846,2.4531
555.8199999999999,4.2618,1.9739
524.06,4.1389,1.4947
492.29999999999995,4.1352,1.1133
460.54,5.0597,1.4942
428.77500000000003,5.9845,1.8752
397.01,6.9092,2.2561
365.25,6.6895,1.9704
333.49,6.2812,1.5749
301.73,5.8728,1.1793
269.96999999999997,6.1921,1.1047
238.20999999999998,6.7892,1.1526
206.45,7.3813,1.1996
174.69,7.5033,1.1605
142.92499999999998,7.6253,1.1215
111.16,7.4428,1.0437
79.39999999999999,6.8386,0.82497
47.63999999999999,5.8145,0.61161
15.879999999999999,4.2021,0.30549
587.35,10.001,1.7749
570.8050000000001,9.982,1.7404
554.26,9.9632,1.7059
537.7149999999999,9.9444,1.6713
521.1700000000001,9.9255,1.6368
504.625,9.9067,1.6023
488.08000000000004,9.8879,1.5677
471.535,9.869,1.5332
454.99,9.8502,1.4987
438.445,9.8314,1.4641
421.9,9.8125,1.4296
405.355,9.7937,1.3951
388.81,9.7748,1.3605
372.26499999999993,9.756,1.326
355.71999999999997,9.7372,1.2915
339.175,9.7183,1.2569
322.63,9.6995,1.2224
306.085,9.6807,1.1879
289.54,9.6618,1.1533
272.995,9.6073,1.1296
256.45,9.549,1.107
239.905,9.4907,1.0845
223.36,9.4324,1.0619
206.815,9.3741,1.0393
190.26999999999998,9.144,0.97988
173.72500000000002,8.7932,0.89455
157.17999999999998,8.4424,0.80923
140.63500000000002,8.0847,0.72854
124.09,7.7175,0.65418
107.545,7.4302,0.6066
91.0,7.3573,0.63091
74.455,7.0124,0.57232
57.910000000000004,6.3567,0.45742
41.365,5.9446,0.38456
24.82,4.9725,0.28631
8.274999999999999,4.57,0.22
476.87,6.9124,2.2085
453.60499999999996,6.9751,2.1035
430.34,7.0378,1.9986
407.08,7.1004,1.8937
383.82000000000005,7.1631,1.7887
360.56,7.2258,1.6838
337.30000000000007,7.1792,1.5838
314.035,7.1006,1.4852
290.77,7.0219,1.3866
267.51000000000005,6.9433,1.288
244.25,6.8647,1.1894
220.98999999999998,6.786,1.0909
197.725,6.7074,0.99224
174.46,6.6287,0.89364
151.2,6.476,0.7965
127.94,6.1045,0.70362
104.67999999999999,5.733,0.61074
81.41999999999999,5.3615,0.51787
58.155,4.8999,0.43164
34.89,4.3765,0.35
11.629999999999999,4.12,0.31
235.57500000000002,4.6109,0.89703
228.745,4.6086,0.87288
221.915,4.6062,0.84873
215.085,4.6039,0.82459
208.26,4.6015,0.80046
201.435,4.5991,0.77633
194.605,4.5968,0.75218
187.775,4.5944,0.72804
180.945,4.5921,0.70389
174.11499999999998,4.5897,0.67975
167.29,4.5874,0.65562
160.465,4.585,0.63149
153.635,4.5827,0.60734
146.80499999999998,4.5803,0.5832
139.975,4.5268,0.57275
133.14999999999998,4.4656,0.5644
126.32499999999999,4.4044,0.55605
119.495,4.3431,0.5477
112.665,4.2819,0.53934
105.835,4.2206,0.53099
99.005,4.1593,0.52263
92.17999999999999,4.1071,0.50444
85.355,4.0591,0.48171
78.52499999999999,4.0111,0.45895
71.695,3.9631,0.4362
64.865,4.0371,0.43996
58.03999999999999,4.1569,0.45364
51.214999999999996,4.2766,0.46732
44.385,4.1484,0.44743
37.555,3.9601,0.41937
30.724999999999998,3.7792,0.38962
23.895,3.6149,0.35609
17.07,3.4507,0.32258
10.245000000000001,3.34,0.3
3.415,3.34,0.3
553.045,6.9373,1.4872
539.72,6.9174,1.447
526.395,6.8975,1.4067
513.0649999999999,6.8776,1.3665
499.73999999999995,6.8577,1.3262
486.415,6.8378,1.286
473.085,6.8233,1.2491
459.76,6.8544,1.2403
446.435,6.8855,1.2315
433.10499999999996,6.9166,1.2228
419.78,6.9477,1.214
406.455,6.9787,1.2052
393.13,7.0098,1.1965
379.805,7.0409,1.1877
366.475,7.072,1.1789
353.15000000000003,7.1031,1.1702
339.82500000000005,7.1342,1.1614
326.495,7.1653,1.1526
313.17,7.1964,1.1439
299.845,7.228,1.1227
286.515,7.2602,1.092
273.19,7.2923,1.0613
259.865,7.3244,1.0306
246.535,7.3566,0.99982
233.21,7.3887,0.96909
219.885,7.4208,0.93837
206.56,7.3802,0.91907
193.23499999999999,7.2317,0.91675
179.905,7.0831,0.91442
166.58,6.9346,0.9121
153.255,6.7924,0.90495
139.92499999999998,6.7118,0.8512
126.6,6.6312,0.79747
113.275,6.5256,0.74174
99.94500000000001,6.2295,0.67069
86.62,5.9336,0.59967
73.295,5.6415,0.55162
59.97,5.3522,0.52006
46.645,4.914,0.43987
33.315,4.5069,0.35606
19.990000000000002,4.4484,0.33853
6.665,4.42,0.33
592.715,7.0295,1.4432
567.49,7.0937,1.4284
542.27,7.1578,1.4136
517.05,7.2219,1.3988
491.83,7.2861,1.384
466.605,7.3502,1.3692
441.38,7.4144,1.3544
416.15999999999997,7.4785,1.3396
390.94,7.5427,1.3248
365.71999999999997,7.6068,1.31
340.495,7.671,1.2952
315.27,7.7351,1.2804
290.05,7.7992,1.2656
264.83,7.8634,1.2508
239.60999999999999,7.8342,1.2122
214.39,7.5567,1.1102
189.165,7.2791,1.0082
163.94,7.0015,0.90627
138.72,6.724,0.80433
113.49999999999999,6.4465,0.70238
88.28,5.8607,0.59777
63.055,5.2675,0.49309
37.830000000000005,4.6743,0.3884
12.61,4.57,0.37
339.645,3.8843,1.4869
329.79999999999995,3.7906,1.3657
319.955,3.6968,1.2444
310.11,3.603,1.1231
300.265,3.5093,1.0018
290.42,3.4155,0.88057
280.57500000000005,3.3286,0.76731
270.73,3.313,0.73687
260.88500000000005,3.2973,0.70642
251.04000000000005,3.2816,0.67597
241.195,3.266,0.64553
231.35,3.2503,0.61508
221.505,3.2347,0.58464
211.66000000000003,3.219,0.55419
201.82,3.2034,0.52376
191.975,3.1877,0.49332
182.13000000000002,3.1721,0.46287
172.28500000000003,3.1564,0.43242
162.44,3.2131,0.42743
152.59499999999997,3.3198,0.43998
142.75,3.4265,0.45253
132.905,3.5332,0.46508
123.06,3.6399,0.47763
113.21499999999999,3.7465,0.49018
103.36999999999999,3.8532,0.50273
93.52499999999999,3.9599,0.51528
83.68,3.8954,0.49664
73.835,3.7277,0.4592
63.989999999999995,3.5601,0.42176
54.144999999999996,3.3924,0.38432
44.3,3.2247,0.34688
34.455,3.0571,0.30944
24.61,2.97,0.29
14.765,2.97,0.29
4.92,2.97,0.29
581.765,5.1836,1.1103
563.295,5.3115,1.1269
544.825,5.4394,1.1435
526.355,5.5673,1.16
507.88500000000005,5.6952,1.1766
489.41499999999996,5.8231,1.1932
470.95,5.9509,1.2097
452.485,6.0788,1.2263
434.015,6.2066,1.2429
415.545,6.3346,1.2594
397.075,6.4624,1.276
378.60499999999996,6.5903,1.2925
360.135,6.7182,1.3091
341.67,6.8461,1.3257
323.20500000000004,6.9739,1.3422
304.73499999999996,7.1018,1.3588
286.265,7.2297,1.3754
267.795,7.3576,1.3919
249.32500000000002,7.2921,1.3539
230.85500000000002,7.0422,1.2638
212.385,6.7924,1.1738
193.92,6.5426,1.0838
175.455,6.2928,0.99376
156.98499999999999,6.043,0.90372
138.515,5.7931,0.81367
120.04500000000002,5.5433,0.72363
101.575,5.3191,0.66672
83.10500000000002,5.1101,0.62957
64.64,4.9011,0.59242
46.175000000000004,4.6922,0.55528
27.705000000000002,4.55,0.53
9.235,4.55,0.53
246.715,3.3961,0.34968
241.82999999999998,3.3946,0.34571
236.945,3.3931,0.34174
232.055,3.3917,0.33776
227.17000000000002,3.3902,0.33379
222.285,3.3887,0.32981
217.4,3.3872,0.32584
212.51500000000001,3.3857,0.32187
207.63,3.3842,0.31789
202.745,3.3827,0.31392
197.86,3.3812,0.30995
192.975,3.3797,0.30597
188.09,3.3782,0.302
183.205,3.3768,0.29803
178.32,3.3753,0.29406
173.435,3.3738,0.29008
168.545,3.3723,0.2861
163.66,3.3708,0.28213
158.775,3.3704,0.27957
153.89,3.3714,0.27863
149.005,3.3723,0.2777
144.12,3.3732,0.27676
139.23499999999999,3.3742,0.27583
134.35,3.3751,0.2749
129.465,3.376,0.27396
124.58,3.377,0.27303
119.695,3.3779,0.27209
114.80499999999999,3.3788,0.27116
109.92,3.3798,0.27022
105.035,3.3807,0.26929
100.15,3.3817,0.26835
95.265,3.3826,0.26742
90.38,3.3835,0.26649
85.495,3.3845,0.26555
80.61,3.3854,0.26462
75.725,3.3863,0.26368
70.84,3.3872,0.26275
65.955,3.3882,0.26181
61.07,3.3891,0.26088
56.185,3.3901,0.25994
51.295,3.391,0.25901
46.41,3.3919,0.25807
41.525,3.3929,0.25714
36.64,3.3938,0.25621
31.755,3.3947,0.25527
26.869999999999997,3.3957,0.25434
21.984999999999996,3.3966,0.2534
17.099999999999998,3.3975,0.25247
12.215,3.3985,0.25154
7.33,3.3994,0.2506
2.4450000000000003,3.4003,0.24967
167.14000000000001,2.556,0.20019
161.835,2.5768,0.1992
156.53,2.5976,0.19821
151.225,2.6184,0.19722
145.91500000000002,2.6392,0.19623
140.61,2.66,0.19524
135.305,2.6808,0.19425
130.0,2.7016,0.19326
124.695,2.7224,0.19227
119.38499999999999,2.7432,0.19128
114.08,2.764,0.19029
108.775,2.7579,0.1878
103.465,2.7409,0.18472
98.16,2.724,0.18163
92.85499999999999,2.707,0.17854
87.55,2.69,0.17545
82.245,2.673,0.17237
76.935,2.6594,0.17187
71.63,2.6567,0.17988
66.32499999999999,2.654,0.18788
61.02,2.6514,0.19589
55.715,2.6372,0.19818
50.40500000000001,2.611,0.19443
45.1,2.5847,0.19068
39.794999999999995,2.4952,0.17894
34.49,2.3918,0.16545
29.185000000000002,2.3682,0.16606
23.875,2.3987,0.17622
18.57,2.3136,0.16269
13.264999999999999,2.1601,0.13514
7.96,2.02,0.11
2.655,2.02,0.11
76.375,0.93796,0.02
75.25999999999999,0.9348,0.02
73.39999999999999,0.92953,0.02
71.545,0.92428,0.02
69.69,0.91902,0.02
67.83,0.91375,0.02
65.97,0.90848,0.02
64.11,0.90321,0.02
62.25,0.89794,0.02
60.395,0.89269,0.02
58.54,0.88744,0.02
56.68,0.88217,0.02
54.82,0.8769,0.02
52.96,0.87163,0.02
51.1,0.86636,0.02
49.245,0.86111,0.02
47.39,0.85585,0.02
45.53,0.85058,0.02
43.67,0.84531,0.02
41.81,0.84004,0.02
39.95,0.82966,0.018707
38.095000000000006,0.81926,0.017407
36.24,0.80886,0.016108
34.38,0.79844,0.014804
32.52,0.78801,0.013501
30.66,0.77758,0.012198
28.8,0.76716,0.010894
26.945,0.7622,0.010549
25.09,0.76924,0.01231
23.23,0.7763,0.014076
21.37,0.78337,0.015842
19.509999999999998,0.79043,0.017607
17.65,0.79749,0.019373
15.795,0.80959,0.02
13.940000000000001,0.82448,0.02
12.08,0.83941,0.02
10.22,0.85434,0.02
8.36,0.86,0.02
6.500000000000001,0.86,0.02
4.645,0.86,0.02
2.79,0.86,0.02
0.93,0.86,0.02
239.18,2.7231,0.62142
235.835,2.7256,0.60759
232.49,2.7281,0.59375
229.14499999999998,2.7306,0.57991
225.8,2.7331,0.56607
222.455,2.7356,0.55223
219.105,2.7381,0.53838
215.76000000000002,2.7406,0.52454
212.41500000000002,2.7431,0.5107
209.07,2.7456,0.49686
205.725,2.7481,0.48302
202.38,2.7506,0.46919
199.03500000000003,2.753,0.45535
195.69,2.7555,0.44151
192.345,2.758,0.42767
189.0,2.7605,0.41383
185.655,2.763,0.4
182.31,2.7655,0.38616
178.96499999999997,2.768,0.37232
175.62,2.7705,0.35848
172.275,2.773,0.34464
168.93,2.7755,0.33081
165.58499999999998,2.778,0.31697
162.24,2.7804,0.30313
158.895,2.7829,0.28929
155.54999999999998,2.7854,0.27545
152.20499999999998,2.7879,0.26162
148.85999999999999,2.7925,0.24981
